time, data
102.439, 0.242306
102.456, 0.242306
102.456, 0.242306
102.473, 0.242306
102.49, 0.242306
102.49, 0.242306
102.507, 0.242306
102.507, 0.242306
102.524, 0.242306
102.541, 0.242306
102.541, 0.242306
102.558, 0.242306
102.575, 0.242306
102.575, 0.242306
102.592, 0.242306
102.609, 0.242306
102.609, 0.242306
102.625, 0.242306
102.641, 0.242306
102.641, 0.242306
102.658, 0.242306
102.675, 0.242306
102.675, 0.242306
102.692, 0.242306
102.709, 0.242306
102.709, 0.242306
102.726, 0.242306
102.726, 0.242306
102.743, 0.242306
102.76, 0.242306
102.777, 0.242306
102.777, 0.242306
102.794, 0.242306
102.794, 0.242306
102.811, 0.242306
102.828, 0.242306
102.828, 0.242306
102.845, 0.242306
102.862, 0.242306
102.862, 0.242306
102.879, 0.242306
102.896, 0.242306
102.896, 0.242306
102.913, 0.242306
102.93, 0.242306
102.93, 0.242306
102.947, 0.242306
102.964, 0.242306
102.964, 0.242306
102.981, 0.242306
102.998, 0.242306
102.998, 0.242306
103.015, 0.242306
103.015, 0.242306
103.032, 0.242306
103.049, 0.242306
103.049, 0.242306
103.066, 0.242306
103.083, 0.242306
103.083, 0.242306
103.1, 0.242306
103.117, 0.242306
103.117, 0.242306
103.134, 0.242306
103.151, 0.242306
103.151, 0.242306
103.168, 0.242306
103.185, 0.242306
103.185, 0.242306
103.202, 0.242306
103.219, 0.242306
103.219, 0.242306
103.236, 0.242306
103.236, 0.242306
103.253, 0.242306
103.27, 0.242306
103.27, 0.242306
103.287, 0.242306
103.304, 0.242306
103.304, 0.242306
103.321, 0.242306
103.338, 0.242306
103.338, 0.242306
103.355, 0.242306
103.372, 0.242306
103.372, 0.242306
103.389, 0.242306
103.406, 0.242306
103.406, 0.242306
103.423, 0.242306
103.44, 0.242306
103.44, 0.242306
103.456, 0.242306
103.456, 0.242306
103.473, 0.242306
103.49, 0.242306
103.507, 0.242306
103.507, 0.242306
103.524, 0.242306
103.524, 0.242306
103.541, 0.242306
103.558, 0.242306
103.575, 0.242306
103.575, 0.242306
103.592, 0.242306
103.592, 0.242306
103.609, 0.242306
103.626, 0.242306
103.626, 0.242306
103.643, 0.242306
103.66, 0.242306
103.66, 0.242306
103.677, 0.242306
103.677, 0.242306
103.694, 0.242306
103.711, 0.242306
103.711, 0.242306
103.728, 0.242306
103.745, 0.242306
103.745, 0.242306
103.762, 0.242306
103.779, 0.242306
103.779, 0.242306
103.796, 0.242306
103.813, 0.242306
103.813, 0.242306
103.83, 0.242306
103.847, 0.242306
103.847, 0.242306
103.864, 0.242306
103.881, 0.242306
103.881, 0.242306
103.898, 0.242306
103.915, 0.242306
103.915, 0.242306
103.932, 0.242306
103.932, 0.242306
103.949, 0.242306
103.966, 0.242306
103.983, 0.242306
103.983, 0.242306
104, 0.242306
104, 0.242306
104.017, 0.242306
104.034, 0.242306
104.034, 0.242306
104.051, 0.242306
104.068, 0.242306
104.068, 0.242306
104.085, 0.242306
104.102, 0.242306
104.102, 0.242306
104.119, 0.242306
104.136, 0.242306
104.136, 0.242306
104.153, 0.242306
104.17, 0.242306
104.17, 0.242306
104.187, 0.242306
104.187, 0.242306
104.204, 0.242306
104.221, 0.242306
104.221, 0.242306
104.238, 0.242306
104.255, 0.242306
104.255, 0.242306
104.272, 0.242306
104.289, 0.242306
104.289, 0.242306
104.306, 0.242306
104.322, 0.242306
104.322, 0.242306
104.339, 0.242306
104.356, 0.242306
104.356, 0.242306
104.373, 0.242306
104.39, 0.242306
104.39, 0.242306
104.407, 0.242306
104.407, 0.242306
104.424, 0.242306
104.441, 0.242306
104.441, 0.242306
104.458, 0.242306
104.475, 0.242306
104.475, 0.242306
104.492, 0.242306
104.509, 0.242306
104.509, 0.242306
104.525, 0.242306
104.542, 0.242306
104.542, 0.242306
104.559, 0.242306
104.576, 0.242306
104.576, 0.242306
104.593, 0.242306
104.61, 0.242306
104.61, 0.242306
104.627, 0.242306
104.644, 0.242306
104.644, 0.242306
104.661, 0.242306
104.678, 0.242306
104.678, 0.242306
104.695, 0.242306
104.712, 0.242306
104.712, 0.242306
104.729, 0.242306
104.746, 0.242306
104.746, 0.242306
104.763, 0.242306
104.763, 0.242306
104.78, 0.242306
104.797, 0.242306
104.797, 0.242306
104.814, 0.242306
104.831, 0.242306
104.831, 0.242306
104.848, 0.242306
104.865, 0.242306
104.865, 0.242306
104.882, 0.242306
104.882, 0.242306
104.899, 0.242306
104.916, 0.242306
104.933, 0.242306
104.933, 0.242306
104.95, 0.242306
104.95, 0.242306
104.967, 0.242306
104.984, 0.242306
104.984, 0.242306
105.001, 0.242306
105.018, 0.242306
105.018, 0.242306
105.035, 0.242306
105.052, 0.242306
105.052, 0.242306
105.069, 0.242306
105.086, 0.242306
105.086, 0.242306
105.103, 0.242306
105.12, 0.242306
105.12, 0.242306
105.137, 0.242306
105.137, 0.242306
105.154, 0.242306
105.171, 0.242306
105.171, 0.242306
105.188, 0.242306
105.205, 0.242306
105.205, 0.242306
105.222, 0.242306
105.239, 0.242306
105.239, 0.242306
105.256, 0.242306
105.273, 0.242306
105.273, 0.242306
105.29, 0.242306
105.307, 0.242306
105.307, 0.242306
105.324, 0.242306
105.341, 0.242306
105.341, 0.242306
105.358, 0.242306
105.375, 0.242306
105.375, 0.242306
105.392, 0.242306
105.409, 0.242306
105.409, 0.242306
105.426, 0.242306
105.426, 0.242306
105.443, 0.242306
105.46, 0.242306
105.46, 0.242306
105.477, 0.242306
105.494, 0.242306
105.494, 0.242306
105.51, 0.242306
105.527, 0.242306
105.527, 0.242306
105.544, 0.242306
105.561, 0.242306
105.561, 0.242306
105.578, 0.242306
105.578, 0.242306
105.595, 0.242306
105.612, 0.242306
105.612, 0.242306
105.629, 0.242306
105.646, 0.242306
105.646, 0.242306
105.663, 0.242306
105.68, 0.242306
105.68, 0.242306
105.697, 0.242306
105.714, 0.242306
105.714, 0.242306
105.731, 0.242306
105.748, 0.242306
105.748, 0.242306
105.765, 0.242306
105.782, 0.242306
105.782, 0.242306
105.799, 0.242306
105.816, 0.242306
105.816, 0.242306
105.833, 0.242306
105.85, 0.242306
105.85, 0.242306
105.867, 0.242306
105.867, 0.242306
105.884, 0.242306
105.901, 0.242306
105.901, 0.242306
105.918, 0.242306
105.935, 0.242306
105.935, 0.242306
105.952, 0.242306
105.969, 0.242306
105.969, 0.242306
105.986, 0.242306
105.986, 0.242306
106.003, 0.242306
106.02, 0.242306
106.037, 0.242306
106.037, 0.242306
106.054, 0.242306
106.054, 0.242306
106.071, 0.242306
106.088, 0.242306
106.088, 0.242306
106.105, 0.242306
106.122, 0.242306
106.122, 0.242306
106.139, 0.242306
106.156, 0.242306
106.156, 0.242306
106.173, 0.242306
106.19, 0.242306
106.19, 0.242306
106.207, 0.242306
106.224, 0.242306
106.224, 0.242306
106.241, 0.242306
106.258, 0.242306
106.258, 0.242306
106.275, 0.242306
106.292, 0.242306
106.292, 0.242306
106.309, 0.242306
106.309, 0.242306
106.326, 0.242306
106.343, 0.242306
106.343, 0.242306
106.36, 0.242306
106.377, 0.242306
106.377, 0.242306
106.394, 0.242306
106.411, 0.242306
106.411, 0.242306
106.428, 0.242306
106.445, 0.242306
106.445, 0.242306
106.462, 0.242306
106.479, 0.242306
106.479, 0.242306
106.496, 0.242306
106.513, 0.242306
106.513, 0.242306
106.53, 0.242306
106.53, 0.242306
106.547, 0.242306
106.564, 0.242306
106.564, 0.242306
106.581, 0.242306
106.598, 0.242306
106.598, 0.242306
106.615, 0.242306
106.632, 0.242306
106.632, 0.242306
106.649, 0.242306
106.666, 0.242306
106.666, 0.242306
106.683, 0.242306
106.7, 0.242306
106.7, 0.242306
106.717, 0.242306
106.734, 0.242306
106.734, 0.242306
106.751, 0.242306
106.768, 0.242306
106.768, 0.242306
106.785, 0.242306
106.785, 0.242306
106.802, 0.242306
106.819, 0.242306
106.819, 0.242306
106.836, 0.242306
106.853, 0.242306
106.853, 0.242306
106.87, 0.242306
106.887, 0.242306
106.887, 0.242306
106.904, 0.242306
106.921, 0.242306
106.921, 0.242306
106.938, 0.242306
106.955, 0.242306
106.955, 0.242306
106.972, 0.242306
106.989, 0.242306
106.989, 0.242306
107.006, 0.242306
107.023, 0.242306
107.023, 0.242306
107.04, 0.242306
107.057, 0.242306
107.057, 0.242306
107.074, 0.242306
107.074, 0.242306
107.091, 0.242306
107.108, 0.242306
107.108, 0.242306
107.125, 0.242306
107.142, 0.242306
107.142, 0.242306
107.159, 0.242306
107.176, 0.242306
107.176, 0.242306
107.193, 0.242306
107.21, 0.242306
107.21, 0.242306
107.227, 0.242306
107.227, 0.242306
107.244, 0.242306
107.261, 0.242306
107.261, 0.242306
107.278, 0.242306
107.295, 0.242306
107.295, 0.242306
107.312, 0.242306
107.329, 0.242306
107.329, 0.242306
107.346, 0.242306
107.363, 0.242306
107.363, 0.242306
107.38, 0.242306
107.397, 0.242306
107.397, 0.242306
107.414, 0.242306
107.431, 0.242306
107.431, 0.242306
107.448, 0.242306
107.465, 0.242306
107.465, 0.242306
107.482, 0.242306
107.482, 0.242306
107.499, 0.242306
107.516, 0.242306
107.516, 0.242306
107.533, 0.242306
107.55, 0.242306
107.55, 0.242306
107.567, 0.242306
107.584, 0.242306
107.584, 0.242306
107.601, 0.242306
107.618, 0.242306
107.618, 0.242306
107.635, 0.242306
107.652, 0.242306
107.652, 0.242306
107.669, 0.242306
107.686, 0.242306
107.686, 0.242306
107.703, 0.242306
107.703, 0.242306
107.72, 0.242306
107.737, 0.242306
107.737, 0.242306
107.754, 0.242306
107.771, 0.242306
107.771, 0.242306
107.788, 0.242306
107.805, 0.242306
107.805, 0.242306
107.822, 0.242306
107.839, 0.242306
107.839, 0.242306
107.856, 0.242306
107.873, 0.242306
107.873, 0.242306
107.89, 0.242306
107.907, 0.242306
107.907, 0.242306
107.924, 0.242306
107.941, 0.242306
107.941, 0.242306
107.958, 0.242306
107.958, 0.242306
107.975, 0.242306
107.992, 0.242306
107.992, 0.242306
108.009, 0.242306
108.026, 0.242306
108.026, 0.242306
108.043, 0.242306
108.06, 0.242306
108.06, 0.242306
108.077, 0.242306
108.094, 0.242306
108.094, 0.242306
108.111, 0.242306
108.128, 0.242306
108.128, 0.242306
108.145, 0.242306
108.162, 0.242306
108.162, 0.242306
108.178, 0.242306
108.195, 0.242306
108.195, 0.242306
108.212, 0.242306
108.229, 0.242306
108.229, 0.242306
108.246, 0.242306
108.246, 0.242306
108.263, 0.242306
108.28, 0.242306
108.28, 0.242306
108.297, 0.242306
108.314, 0.242306
108.314, 0.242306
108.331, 0.242306
108.348, 0.242306
108.348, 0.242306
108.365, 0.242306
108.382, 0.242306
108.382, 0.242306
108.399, 0.242306
108.416, 0.242306
108.416, 0.242306
108.433, 0.242306
108.433, 0.242306
108.45, 0.242306
108.467, 0.242306
108.467, 0.242306
108.484, 0.242306
108.501, 0.242306
108.501, 0.242306
108.518, 0.242306
108.535, 0.242306
108.535, 0.242306
108.552, 0.242306
108.569, 0.242306
108.569, 0.242306
108.586, 0.242306
108.602, 0.242306
108.602, 0.242306
108.618, 0.242306
108.635, 0.242306
108.635, 0.242306
108.652, 0.242306
108.652, 0.242306
108.669, 0.242306
108.686, 0.242306
108.686, 0.242306
108.703, 0.242306
108.72, 0.242306
108.72, 0.242306
108.737, 0.242306
108.754, 0.242306
108.754, 0.242306
108.771, 0.242306
108.788, 0.242306
108.788, 0.242306
108.805, 0.242306
108.822, 0.242306
108.822, 0.242306
108.839, 0.242306
108.856, 0.242306
108.856, 0.242306
108.873, 0.242306
108.89, 0.242306
108.89, 0.242306
108.907, 0.242306
108.924, 0.242306
108.924, 0.242306
108.941, 0.242306
108.941, 0.242306
108.958, 0.242306
108.975, 0.242306
108.975, 0.242306
108.992, 0.242306
109.009, 0.242306
109.009, 0.242306
109.026, 0.242306
109.043, 0.242306
109.043, 0.242306
109.059, 0.242306
109.075, 0.242306
109.075, 0.242306
109.092, 0.242306
109.109, 0.242306
109.109, 0.242306
109.126, 0.242306
109.143, 0.242306
109.143, 0.242306
109.16, 0.242306
109.16, 0.242306
109.177, 0.242306
109.194, 0.242306
109.194, 0.242306
109.211, 0.242306
109.228, 0.242306
109.228, 0.242306
109.245, 0.242306
109.262, 0.242306
109.262, 0.242306
109.279, 0.242306
109.296, 0.242306
109.296, 0.242306
109.313, 0.242306
109.33, 0.242306
109.33, 0.242306
109.347, 0.242306
109.364, 0.242306
109.364, 0.242306
109.381, 0.242306
109.398, 0.242306
109.398, 0.242306
109.415, 0.242306
109.432, 0.242306
109.432, 0.242306
109.449, 0.242306
109.466, 0.242306
109.466, 0.242306
109.483, 0.242306
109.483, 0.242306
109.5, 0.242306
109.517, 0.242306
109.517, 0.242306
109.534, 0.242306
109.551, 0.242306
109.551, 0.242306
109.568, 0.242306
109.585, 0.242306
109.585, 0.242306
109.602, 0.242306
109.619, 0.242306
109.619, 0.242306
109.636, 0.242306
109.636, 0.242306
109.653, 0.242306
109.67, 0.242306
109.67, 0.242306
109.687, 0.242306
109.704, 0.242306
109.704, 0.242306
109.721, 0.242306
109.738, 0.242306
109.738, 0.242306
109.755, 0.242306
109.772, 0.242306
109.772, 0.242306
109.789, 0.242306
109.806, 0.242306
109.806, 0.242306
109.823, 0.242306
109.84, 0.242306
109.84, 0.242306
109.857, 0.242306
109.857, 0.242306
109.874, 0.242306
109.891, 0.242306
109.891, 0.242306
109.908, 0.242306
109.925, 0.242306
109.942, 0.242306
109.942, 0.242306
109.959, 0.242306
109.959, 0.242306
109.976, 0.242306
109.993, 0.242306
109.993, 0.242306
110.01, 0.242306
110.027, 0.242306
110.027, 0.242306
110.044, 0.242306
110.061, 0.242306
110.061, 0.242306
110.078, 0.242306
110.095, 0.242306
110.095, 0.242306
110.112, 0.242306
110.112, 0.242306
110.129, 0.242306
110.146, 0.242306
110.146, 0.242306
110.163, 0.242306
110.18, 0.242306
110.18, 0.242306
110.197, 0.242306
110.214, 0.242306
110.214, 0.242306
110.231, 0.242306
110.248, 0.242306
110.248, 0.242306
110.264, 0.242306
110.281, 0.242306
110.281, 0.242306
110.297, 0.242306
110.314, 0.242306
110.314, 0.242306
110.331, 0.242306
110.331, 0.242306
110.348, 0.242306
110.365, 0.242306
110.365, 0.242306
110.382, 0.242306
110.399, 0.242306
110.399, 0.242306
110.416, 0.242306
110.433, 0.242306
110.433, 0.242306
110.45, 0.242306
110.467, 0.242306
110.467, 0.242306
110.484, 0.242306
110.501, 0.242306
110.501, 0.242306
110.518, 0.242306
110.535, 0.242306
110.535, 0.242306
110.552, 0.242306
110.569, 0.242306
110.569, 0.242306
110.586, 0.242306
110.603, 0.242306
110.603, 0.242306
110.62, 0.242306
110.637, 0.242306
110.637, 0.242306
110.654, 0.242306
110.654, 0.242306
110.671, 0.242306
110.688, 0.242306
110.688, 0.242306
110.705, 0.242306
110.722, 0.242306
110.722, 0.242306
110.739, 0.242306
110.756, 0.242306
110.756, 0.242306
110.773, 0.242306
110.773, 0.242306
110.79, 0.242306
110.807, 0.242306
110.807, 0.242306
110.824, 0.242306
110.841, 0.242306
110.841, 0.242306
110.858, 0.242306
110.875, 0.242306
110.875, 0.242306
110.892, 0.242306
110.909, 0.242306
110.909, 0.242306
110.926, 0.242306
110.943, 0.242306
110.943, 0.242306
110.96, 0.242306
110.977, 0.242306
110.977, 0.242306
110.994, 0.242306
111.011, 0.242306
111.011, 0.242306
111.028, 0.242306
111.045, 0.242306
111.045, 0.242306
111.062, 0.242306
111.062, 0.242306
111.079, 0.242306
111.096, 0.242306
111.096, 0.242306
111.113, 0.242306
111.13, 0.242306
111.13, 0.242306
111.147, 0.242306
111.164, 0.242306
111.164, 0.242306
111.181, 0.242306
111.198, 0.242306
111.198, 0.242306
111.215, 0.242306
111.232, 0.242306
111.232, 0.242306
111.249, 0.242306
111.266, 0.242306
111.266, 0.242306
111.283, 0.242306
111.283, 0.242306
111.3, 0.242306
111.317, 0.242306
111.317, 0.242306
111.334, 0.242306
111.351, 0.242306
111.351, 0.242306
111.368, 0.242306
111.385, 0.242306
111.385, 0.242306
111.402, 0.242306
111.419, 0.242306
111.419, 0.242306
111.436, 0.242306
111.453, 0.242306
111.453, 0.242306
111.47, 0.242306
111.487, 0.242306
111.487, 0.242306
111.504, 0.242306
111.504, 0.242306
111.521, 0.242306
111.538, 0.242306
111.538, 0.242306
111.555, 0.242306
111.572, 0.242306
111.572, 0.242306
111.589, 0.242306
111.606, 0.242306
111.606, 0.242306
111.623, 0.242306
111.64, 0.242306
111.64, 0.242306
111.657, 0.242306
111.657, 0.242306
111.673, 0.242306
111.69, 0.242306
111.707, 0.242306
111.707, 0.242306
111.724, 0.242306
111.741, 0.242306
111.741, 0.242306
111.758, 0.242306
111.758, 0.242306
111.775, 0.242306
111.792, 0.242306
111.809, 0.242306
111.809, 0.242306
111.826, 0.242306
111.826, 0.242306
111.843, 0.242306
111.86, 0.242306
111.86, 0.242306
111.877, 0.242306
111.894, 0.242306
111.894, 0.242306
111.911, 0.242306
111.928, 0.242306
111.928, 0.242306
111.945, 0.242306
111.962, 0.242306
111.962, 0.242306
111.979, 0.242306
111.979, 0.242306
111.996, 0.242306
112.013, 0.242306
